           0.   2.3214e-02   5.3272e-02   9.9337e-02   1.6955e-01   2.7111e-01   4.0846e-01   5.8114e-01   7.8250e-01   1.0000e+00
           0.   2.4018e-02   5.4873e-02   1.0175e-01   1.7267e-01   2.7467e-01   4.1196e-01   5.8398e-01   7.8410e-01   1.0000e+00
           0.   2.4825e-02   5.6475e-02   1.0415e-01   1.7576e-01   2.7817e-01   4.1540e-01   5.8676e-01   7.8566e-01   1.0000e+00
           0.   2.5635e-02   5.8077e-02   1.0653e-01   1.7883e-01   2.8163e-01   4.1879e-01   5.8949e-01   7.8719e-01   1.0000e+00
           0.   2.6447e-02   5.9678e-02   1.0891e-01   1.8186e-01   2.8504e-01   4.2211e-01   5.9216e-01   7.8868e-01   1.0000e+00
           0.   2.7260e-02   6.1277e-02   1.1128e-01   1.8487e-01   2.8841e-01   4.2538e-01   5.9478e-01   7.9015e-01   1.0000e+00
           0.   2.8075e-02   6.2874e-02   1.1363e-01   1.8785e-01   2.9173e-01   4.2860e-01   5.9736e-01   7.9158e-01   1.0000e+00
           0.   2.8890e-02   6.4468e-02   1.1597e-01   1.9080e-01   2.9501e-01   4.3176e-01   5.9988e-01   7.9299e-01   1.0000e+00
           0.   2.9705e-02   6.6059e-02   1.1830e-01   1.9373e-01   2.9824e-01   4.3487e-01   6.0235e-01   7.9436e-01   1.0000e+00
           0.   3.0520e-02   6.7645e-02   1.2061e-01   1.9662e-01   3.0143e-01   4.3793e-01   6.0478e-01   7.9571e-01   1.0000e+00
           0.   3.1335e-02   6.9226e-02   1.2291e-01   1.9949e-01   3.0458e-01   4.4094e-01   6.0717e-01   7.9704e-01   1.0000e+00
           0.   3.2149e-02   7.0802e-02   1.2519e-01   2.0232e-01   3.0769e-01   4.4391e-01   6.0951e-01   7.9833e-01   1.0000e+00
           0.   3.2961e-02   7.2373e-02   1.2746e-01   2.0513e-01   3.1075e-01   4.4682e-01   6.1181e-01   7.9961e-01   1.0000e+00
           0.   3.3772e-02   7.3937e-02   1.2971e-01   2.0791e-01   3.1378e-01   4.4969e-01   6.1407e-01   8.0085e-01   1.0000e+00
           0.   3.4581e-02   7.5494e-02   1.3194e-01   2.1066e-01   3.1676e-01   4.5252e-01   6.1629e-01   8.0208e-01   1.0000e+00
           0.   3.5388e-02   7.7044e-02   1.3416e-01   2.1339e-01   3.1971e-01   4.5530e-01   6.1848e-01   8.0328e-01   1.0000e+00
           0.   3.6193e-02   7.8586e-02   1.3636e-01   2.1608e-01   3.2262e-01   4.5803e-01   6.2062e-01   8.0446e-01   1.0000e+00
           0.   3.6994e-02   8.0120e-02   1.3855e-01   2.1875e-01   3.2549e-01   4.6073e-01   6.2273e-01   8.0562e-01   1.0000e+00
           0.   3.7793e-02   8.1646e-02   1.4072e-01   2.2139e-01   3.2832e-01   4.6339e-01   6.2480e-01   8.0676e-01   1.0000e+00
           0.   3.8588e-02   8.3164e-02   1.4287e-01   2.2400e-01   3.3111e-01   4.6600e-01   6.2684e-01   8.0788e-01   1.0000e+00
           0.   3.9380e-02   8.4672e-02   1.4500e-01   2.2659e-01   3.3387e-01   4.6858e-01   6.2884e-01   8.0898e-01   1.0000e+00
           0.   4.0168e-02   8.6171e-02   1.4712e-01   2.2914e-01   3.3660e-01   4.7111e-01   6.3081e-01   8.1006e-01   1.0000e+00
           0.   4.0953e-02   8.7661e-02   1.4922e-01   2.3167e-01   3.3929e-01   4.7361e-01   6.3275e-01   8.1112e-01   1.0000e+00
           0.   4.1733e-02   8.9141e-02   1.5130e-01   2.3417e-01   3.4194e-01   4.7608e-01   6.3466e-01   8.1216e-01   1.0000e+00
           0.   4.2509e-02   9.0611e-02   1.5336e-01   2.3665e-01   3.4456e-01   4.7850e-01   6.3653e-01   8.1318e-01   1.0000e+00
           0.   4.3280e-02   9.2071e-02   1.5541e-01   2.3910e-01   3.4715e-01   4.8089e-01   6.3838e-01   8.1419e-01   1.0000e+00
           0.   4.4047e-02   9.3520e-02   1.5743e-01   2.4152e-01   3.4970e-01   4.8325e-01   6.4020e-01   8.1518e-01   1.0000e+00
           0.   4.4810e-02   9.4959e-02   1.5944e-01   2.4392e-01   3.5222e-01   4.8557e-01   6.4199e-01   8.1616e-01   1.0000e+00
           0.   4.5567e-02   9.6387e-02   1.6143e-01   2.4629e-01   3.5471e-01   4.8786e-01   6.4375e-01   8.1712e-01   1.0000e+00
           0.   4.6319e-02   9.7804e-02   1.6340e-01   2.4863e-01   3.5717e-01   4.9012e-01   6.4549e-01   8.1806e-01   1.0000e+00
           0.   4.7067e-02   9.9210e-02   1.6536e-01   2.5095e-01   3.5959e-01   4.9235e-01   6.4719e-01   8.1899e-01   1.0000e+00
           0.   4.7809e-02   1.0060e-01   1.6729e-01   2.5324e-01   3.6199e-01   4.9454e-01   6.4888e-01   8.1990e-01   1.0000e+00
           0.   4.8546e-02   1.0199e-01   1.6921e-01   2.5551e-01   3.6435e-01   4.9670e-01   6.5053e-01   8.2080e-01   1.0000e+00
           0.   4.9277e-02   1.0336e-01   1.7111e-01   2.5775e-01   3.6669e-01   4.9884e-01   6.5216e-01   8.2169e-01   1.0000e+00
           0.   5.0003e-02   1.0472e-01   1.7299e-01   2.5997e-01   3.6900e-01   5.0094e-01   6.5377e-01   8.2256e-01   1.0000e+00
           0.   5.0724e-02   1.0607e-01   1.7485e-01   2.6216e-01   3.7127e-01   5.0301e-01   6.5536e-01   8.2342e-01   1.0000e+00
           0.   5.1439e-02   1.0741e-01   1.7669e-01   2.6433e-01   3.7352e-01   5.0506e-01   6.5692e-01   8.2426e-01   1.0000e+00
           0.   5.2148e-02   1.0873e-01   1.7852e-01   2.6647e-01   3.7574e-01   5.0708e-01   6.5845e-01   8.2510e-01   1.0000e+00
           0.   5.2851e-02   1.1005e-01   1.8033e-01   2.6859e-01   3.7794e-01   5.0907e-01   6.5997e-01   8.2592e-01   1.0000e+00
           0.   5.3549e-02   1.1135e-01   1.8212e-01   2.7069e-01   3.8010e-01   5.1103e-01   6.6146e-01   8.2672e-01   1.0000e+00
           0.   5.4241e-02   1.1264e-01   1.8389e-01   2.7276e-01   3.8224e-01   5.1297e-01   6.6294e-01   8.2752e-01   1.0000e+00
           0.   5.4927e-02   1.1392e-01   1.8564e-01   2.7481e-01   3.8435e-01   5.1488e-01   6.6439e-01   8.2830e-01   1.0000e+00
           0.   5.5607e-02   1.1519e-01   1.8738e-01   2.7684e-01   3.8644e-01   5.1676e-01   6.6582e-01   8.2908e-01   1.0000e+00
           0.   5.6281e-02   1.1644e-01   1.8910e-01   2.7884e-01   3.8850e-01   5.1863e-01   6.6723e-01   8.2984e-01   1.0000e+00
           0.   5.6949e-02   1.1769e-01   1.9080e-01   2.8082e-01   3.9053e-01   5.2046e-01   6.6862e-01   8.3059e-01   1.0000e+00
           0.   5.7611e-02   1.1892e-01   1.9248e-01   2.8278e-01   3.9254e-01   5.2227e-01   6.6999e-01   8.3133e-01   1.0000e+00
           0.   5.8267e-02   1.2014e-01   1.9414e-01   2.8471e-01   3.9452e-01   5.2406e-01   6.7134e-01   8.3205e-01   1.0000e+00
           0.   5.8917e-02   1.2134e-01   1.9579e-01   2.8663e-01   3.9648e-01   5.2582e-01   6.7268e-01   8.3277e-01   1.0000e+00
           0.   5.9562e-02   1.2254e-01   1.9742e-01   2.8852e-01   3.9842e-01   5.2756e-01   6.7399e-01   8.3348e-01   1.0000e+00
           0.   6.0200e-02   1.2372e-01   1.9903e-01   2.9039e-01   4.0033e-01   5.2928e-01   6.7529e-01   8.3418e-01   1.0000e+00
           0.   6.0832e-02   1.2490e-01   2.0063e-01   2.9224e-01   4.0222e-01   5.3097e-01   6.7657e-01   8.3487e-01   1.0000e+00
           0.   6.1458e-02   1.2606e-01   2.0221e-01   2.9406e-01   4.0409e-01   5.3265e-01   6.7783e-01   8.3555e-01   1.0000e+00
           0.   6.2078e-02   1.2721e-01   2.0377e-01   2.9587e-01   4.0593e-01   5.3430e-01   6.7907e-01   8.3621e-01   1.0000e+00
           0.   6.2692e-02   1.2834e-01   2.0532e-01   2.9766e-01   4.0775e-01   5.3593e-01   6.8030e-01   8.3687e-01   1.0000e+00
           0.   6.3300e-02   1.2947e-01   2.0684e-01   2.9942e-01   4.0955e-01   5.3754e-01   6.8151e-01   8.3753e-01   1.0000e+00
           0.   6.3902e-02   1.3059e-01   2.0836e-01   3.0117e-01   4.1132e-01   5.3913e-01   6.8271e-01   8.3817e-01   1.0000e+00
           0.   6.4498e-02   1.3169e-01   2.0985e-01   3.0289e-01   4.1308e-01   5.4069e-01   6.8389e-01   8.3880e-01   1.0000e+00
           0.   6.5088e-02   1.3278e-01   2.1133e-01   3.0459e-01   4.1481e-01   5.4224e-01   6.8505e-01   8.3943e-01   1.0000e+00
           0.   6.5673e-02   1.3386e-01   2.1279e-01   3.0628e-01   4.1652e-01   5.4377e-01   6.8620e-01   8.4004e-01   1.0000e+00
           0.   6.6251e-02   1.3493e-01   2.1424e-01   3.0795e-01   4.1821e-01   5.4528e-01   6.8733e-01   8.4065e-01   1.0000e+00
